id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team
336011,2,11,1,"YK Pathan","GC Smith","Y Venugopal Rao",0,2,2,0,NA,NA,NA,wides,"Rajasthan Royals","Deccan Chargers"
336011,2,12,4,"YK Pathan","GC Smith","PP Ojha",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Deccan Chargers"
336011,2,14,5,"M Kaif","GC Smith","PP Ojha",0,5,5,0,NA,NA,NA,wides,"Rajasthan Royals","Deccan Chargers"
336012,1,8,4,"CL White","R Dravid","DS Kulkarni",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Mumbai Indians"
336012,1,10,3,"CL White","R Dravid","DS Kulkarni",4,1,5,0,NA,NA,NA,noballs,"Royal Challengers Bangalore","Mumbai Indians"
336012,1,14,1,"R Vinay Kumar","P Kumar","CRD Fernando",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Mumbai Indians"
336012,1,15,1,"R Vinay Kumar","P Kumar","DR Smith",0,5,5,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Mumbai Indians"
336012,1,16,5,"R Vinay Kumar","P Kumar","DS Kulkarni",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Mumbai Indians"
336012,1,16,6,"R Vinay Kumar","P Kumar","DS Kulkarni",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Mumbai Indians"
336012,1,16,8,"R Vinay Kumar","P Kumar","DS Kulkarni",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Mumbai Indians"
336012,2,1,2,"ST Jayasuriya","SR Tendulkar","DW Steyn",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Royal Challengers Bangalore"
336012,2,3,4,"ST Jayasuriya","SR Tendulkar","DW Steyn",0,1,1,0,NA,NA,NA,legbyes,"Mumbai Indians","Royal Challengers Bangalore"
336012,2,3,6,"ST Jayasuriya","SR Tendulkar","DW Steyn",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Royal Challengers Bangalore"
336012,2,4,6,"SR Tendulkar","ST Jayasuriya","P Kumar",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Royal Challengers Bangalore"
336012,2,4,7,"SR Tendulkar","ST Jayasuriya","P Kumar",0,5,5,0,NA,NA,NA,wides,"Mumbai Indians","Royal Challengers Bangalore"
336012,2,6,2,"SR Tendulkar","ST Jayasuriya","B Akhil",0,2,2,0,NA,NA,NA,wides,"Mumbai Indians","Royal Challengers Bangalore"
336012,2,6,5,"SR Tendulkar","ST Jayasuriya","B Akhil",0,1,1,0,NA,NA,NA,legbyes,"Mumbai Indians","Royal Challengers Bangalore"
336012,2,13,6,"SR Tendulkar","RV Uthappa","DW Steyn",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Royal Challengers Bangalore"
336013,1,0,2,"S Vidyut","SP Fleming","S Sreesanth",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
336013,1,0,3,"S Vidyut","SP Fleming","S Sreesanth",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
336013,1,1,4,"SK Raina","SP Fleming","IK Pathan",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
336013,1,2,3,"S Badrinath","SK Raina","S Sreesanth",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
336013,1,3,5,"S Badrinath","SK Raina","IK Pathan",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
336013,1,4,2,"S Badrinath","SK Raina","S Sreesanth",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Kings XI Punjab"
336013,1,5,2,"SK Raina","S Badrinath","VRV Singh",1,1,2,0,NA,NA,NA,noballs,"Chennai Super Kings","Kings XI Punjab"
336013,1,5,5,"S Badrinath","SK Raina","VRV Singh",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
336013,1,6,1,"SK Raina","S Badrinath","PP Chawla",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
336013,1,9,2,"MS Dhoni","S Badrinath","JR Hopes",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Kings XI Punjab"
336013,1,11,3,"S Badrinath","MS Dhoni","JR Hopes",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
336013,1,12,1,"S Badrinath","MS Dhoni","IK Pathan",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
336013,1,17,6,"MS Dhoni","JA Morkel","VRV Singh",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Kings XI Punjab"
336013,1,18,2,"MS Dhoni","JA Morkel","JR Hopes",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
336013,1,18,4,"MS Dhoni","JA Morkel","JR Hopes",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Kings XI Punjab"
336013,2,9,1,"SE Marsh","RR Sarwan","M Muralitharan",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Chennai Super Kings"
336013,2,10,4,"RR Sarwan","SE Marsh","L Balaji",0,1,1,0,NA,NA,NA,legbyes,"Kings XI Punjab","Chennai Super Kings"
336013,2,15,2,"PP Chawla","IK Pathan","L Balaji",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Chennai Super Kings"
336014,1,7,5,"A Chopra","SC Ganguly","RP Singh",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Deccan Chargers"
336014,1,8,3,"A Chopra","SC Ganguly","Y Venugopal Rao",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Deccan Chargers"
336014,1,11,3,"SC Ganguly","DJ Hussey","PP Ojha",0,1,1,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Deccan Chargers"
336014,1,13,4,"SC Ganguly","DJ Hussey","PP Ojha",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Deccan Chargers"
336014,1,18,2,"DJ Hussey","T Taibu","DP Vijaykumar",1,1,2,0,NA,NA,NA,noballs,"Kolkata Knight Riders","Deccan Chargers"
336014,2,2,2,"HH Gibbs","AC Gilchrist","AB Dinda",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Kolkata Knight Riders"
336014,2,3,5,"AC Gilchrist","DB Ravi Teja","I Sharma",0,1,1,0,NA,NA,NA,legbyes,"Deccan Chargers","Kolkata Knight Riders"
336014,2,5,4,"RG Sharma","SB Styris","Umar Gul",0,1,1,0,NA,NA,NA,noballs,"Deccan Chargers","Kolkata Knight Riders"
336014,2,5,5,"RG Sharma","SB Styris","Umar Gul",4,1,5,0,NA,NA,NA,noballs,"Deccan Chargers","Kolkata Knight Riders"
336014,2,5,8,"SB Styris","RG Sharma","Umar Gul",0,1,1,0,NA,NA,NA,noballs,"Deccan Chargers","Kolkata Knight Riders"
336014,2,7,6,"RG Sharma","SB Styris","Umar Gul",0,4,4,0,NA,NA,NA,legbyes,"Deccan Chargers","Kolkata Knight Riders"
336014,2,9,2,"RG Sharma","Y Venugopal Rao","M Kartik",0,1,1,0,NA,NA,NA,legbyes,"Deccan Chargers","Kolkata Knight Riders"
336014,2,9,5,"RG Sharma","Y Venugopal Rao","M Kartik",0,1,1,0,NA,NA,NA,legbyes,"Deccan Chargers","Kolkata Knight Riders"
336014,2,10,4,"Y Venugopal Rao","RG Sharma","SC Ganguly",0,1,1,0,NA,NA,NA,legbyes,"Deccan Chargers","Kolkata Knight Riders"
336014,2,16,3,"Y Venugopal Rao","WPUJC Vaas","Umar Gul",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Kolkata Knight Riders"
336014,2,18,4,"Y Venugopal Rao","RP Singh","Umar Gul",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Kolkata Knight Riders"
336014,2,18,7,"Y Venugopal Rao","RP Singh","Umar Gul",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Kolkata Knight Riders"
336014,2,19,2,"Y Venugopal Rao","RP Singh","LR Shukla",1,1,2,0,NA,NA,NA,noballs,"Deccan Chargers","Kolkata Knight Riders"
336015,1,4,3,"V Sehwag","G Gambhir","MM Patel",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Rajasthan Royals"
336015,1,4,6,"G Gambhir","V Sehwag","MM Patel",0,1,1,0,NA,NA,NA,legbyes,"Delhi Daredevils","Rajasthan Royals"
336015,1,5,5,"V Sehwag","G Gambhir","SR Watson",0,2,2,0,NA,NA,NA,legbyes,"Delhi Daredevils","Rajasthan Royals"
336015,1,9,4,"AB de Villiers","G Gambhir","SK Trivedi",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Rajasthan Royals"
336015,1,11,2,"AB de Villiers","KD Karthik","AD Mascarenhas",0,1,1,0,NA,NA,NA,legbyes,"Delhi Daredevils","Rajasthan Royals"
336015,1,13,1,"AB de Villiers","KD Karthik","AD Mascarenhas",0,1,1,0,NA,NA,NA,legbyes,"Delhi Daredevils","Rajasthan Royals"
336015,1,13,2,"KD Karthik","AB de Villiers","AD Mascarenhas",0,2,2,0,NA,NA,NA,wides,"Delhi Daredevils","Rajasthan Royals"
336015,1,15,6,"MF Maharoof","TM Dilshan","SK Trivedi",0,1,1,0,NA,NA,NA,legbyes,"Delhi Daredevils","Rajasthan Royals"
336015,1,19,4,"VY Mahesh","TM Dilshan","SR Watson",0,1,1,0,NA,NA,NA,byes,"Delhi Daredevils","Rajasthan Royals"
336015,2,2,3,"GC Smith","YK Pathan","GD McGrath",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Delhi Daredevils"
336015,2,3,4,"M Kaif","GC Smith","MF Maharoof",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Delhi Daredevils"
336015,2,3,6,"GC Smith","M Kaif","MF Maharoof",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Delhi Daredevils"
336015,2,5,6,"GC Smith","SR Watson","PJ Sangwan",0,4,4,0,NA,NA,NA,legbyes,"Rajasthan Royals","Delhi Daredevils"
336015,2,6,2,"GC Smith","SR Watson","VY Mahesh",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Delhi Daredevils"
336015,2,8,2,"SR Watson","GC Smith","VY Mahesh",4,1,5,0,NA,NA,NA,noballs,"Rajasthan Royals","Delhi Daredevils"
336015,2,8,3,"SR Watson","GC Smith","VY Mahesh",0,1,1,0,NA,NA,NA,noballs,"Rajasthan Royals","Delhi Daredevils"
336015,2,8,4,"SR Watson","GC Smith","VY Mahesh",0,2,2,0,NA,NA,NA,byes,"Rajasthan Royals","Delhi Daredevils"
336015,2,11,3,"RA Jadeja","SR Watson","MF Maharoof",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Delhi Daredevils"
336015,2,11,5,"RA Jadeja","SR Watson","MF Maharoof",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Delhi Daredevils"
336015,2,12,6,"SR Watson","AD Mascarenhas","A Mishra",0,1,1,0,NA,NA,NA,noballs,"Rajasthan Royals","Delhi Daredevils"
336015,2,14,3,"SR Watson","AD Mascarenhas","A Mishra",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Delhi Daredevils"
336015,2,14,6,"SR Watson","AD Mascarenhas","A Mishra",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Delhi Daredevils"
336016,1,1,1,"J Arunkumar","V Kohli","IK Pathan",0,1,1,0,NA,NA,NA,legbyes,"Royal Challengers Bangalore","Kings XI Punjab"
336016,1,5,1,"V Kohli","CL White","PP Chawla",0,5,5,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Kings XI Punjab"
336016,1,9,1,"CL White","R Dravid","Yuvraj Singh",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Kings XI Punjab"
336016,1,17,3,"R Vinay Kumar","MV Boucher","S Sreesanth",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Kings XI Punjab"
336016,1,17,4,"R Vinay Kumar","MV Boucher","S Sreesanth",0,1,1,0,NA,NA,NA,legbyes,"Royal Challengers Bangalore","Kings XI Punjab"
336016,1,18,4,"Z Khan","MV Boucher","VRV Singh",0,1,1,0,NA,NA,NA,byes,"Royal Challengers Bangalore","Kings XI Punjab"
336016,1,19,1,"MV Boucher","Z Khan","IK Pathan",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Kings XI Punjab"
336016,1,19,7,"A Kumble","Z Khan","IK Pathan",0,4,4,0,NA,NA,NA,byes,"Royal Challengers Bangalore","Kings XI Punjab"
336016,2,0,1,"SE Marsh","JR Hopes","DW Steyn",0,2,2,0,NA,NA,NA,wides,"Kings XI Punjab","Royal Challengers Bangalore"
336016,2,7,6,"LA Pomersbach","SE Marsh","A Kumble",0,4,4,0,NA,NA,NA,legbyes,"Kings XI Punjab","Royal Challengers Bangalore"
336016,2,10,5,"SE Marsh","LA Pomersbach","DW Steyn",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Royal Challengers Bangalore"
336016,2,13,1,"SE Marsh","LA Pomersbach","A Kumble",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Royal Challengers Bangalore"
336016,2,14,5,"SE Marsh","LA Pomersbach","Z Khan",0,1,1,0,NA,NA,NA,legbyes,"Kings XI Punjab","Royal Challengers Bangalore"
336017,1,0,1,"Salman Butt","A Chopra","GD McGrath",0,1,1,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Delhi Daredevils"
336017,1,1,5,"A Chopra","Salman Butt","PJ Sangwan",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Delhi Daredevils"
336017,1,5,1,"Salman Butt","A Chopra","PJ Sangwan",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Delhi Daredevils"
336017,1,5,4,"Salman Butt","A Chopra","PJ Sangwan",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Delhi Daredevils"
336017,1,6,2,"SC Ganguly","Salman Butt","VY Mahesh",0,1,1,0,NA,NA,NA,noballs,"Kolkata Knight Riders","Delhi Daredevils"
336017,1,6,6,"SC Ganguly","Salman Butt","VY Mahesh",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Delhi Daredevils"
336017,1,6,7,"SC Ganguly","Salman Butt","VY Mahesh",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Delhi Daredevils"
336017,1,9,6,"DJ Hussey","Salman Butt","MF Maharoof",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Delhi Daredevils"
336017,1,12,2,"Salman Butt","DJ Hussey","A Mishra",0,1,1,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Delhi Daredevils"
336017,1,13,1,"Salman Butt","DJ Hussey","VY Mahesh",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Delhi Daredevils"
336017,1,16,4,"DJ Hussey","LR Shukla","GD McGrath",0,1,1,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Delhi Daredevils"
336017,2,0,2,"V Sehwag","G Gambhir","Shoaib Akhtar",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Kolkata Knight Riders"
336017,2,3,5,"MK Tiwary","AB de Villiers","AB Dinda",0,1,1,0,NA,NA,NA,legbyes,"Delhi Daredevils","Kolkata Knight Riders"
336017,2,7,2,"S Dhawan","TM Dilshan","AB Dinda",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Kolkata Knight Riders"
336017,2,17,5,"VY Mahesh","GD McGrath","LR Shukla",0,5,5,0,NA,NA,NA,wides,"Delhi Daredevils","Kolkata Knight Riders"
336018,1,7,6,"SP Fleming","S Badrinath","DJ Bravo",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Mumbai Indians"
336018,1,9,5,"MS Dhoni","S Badrinath","RR Raje",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Mumbai Indians"
336018,1,9,6,"MS Dhoni","S Badrinath","RR Raje",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Mumbai Indians"
336018,1,12,2,"S Badrinath","MS Dhoni","A Nehra",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Mumbai Indians"
336018,1,13,1,"MS Dhoni","S Badrinath","DJ Thornely",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Mumbai Indians"
336018,1,14,5,"S Badrinath","MS Dhoni","DS Kulkarni",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Mumbai Indians"
336018,1,16,5,"MS Dhoni","S Badrinath","A Nehra",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Mumbai Indians"
336018,1,19,1,"JA Morkel","MS Dhoni","DS Kulkarni",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Mumbai Indians"
336018,1,19,2,"JA Morkel","MS Dhoni","DS Kulkarni",0,3,3,0,NA,NA,NA,wides,"Chennai Super Kings","Mumbai Indians"
336018,1,19,3,"JA Morkel","MS Dhoni","DS Kulkarni",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Mumbai Indians"
336018,2,1,1,"ST Jayasuriya","SR Tendulkar","JA Morkel",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
336018,2,1,7,"ST Jayasuriya","SR Tendulkar","JA Morkel",0,1,1,0,NA,NA,NA,legbyes,"Mumbai Indians","Chennai Super Kings"
336018,2,2,6,"ST Jayasuriya","SR Tendulkar","MS Gony",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
336018,2,2,7,"ST Jayasuriya","SR Tendulkar","MS Gony",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
336018,2,3,2,"SR Tendulkar","ST Jayasuriya","JA Morkel",0,1,1,0,NA,NA,NA,legbyes,"Mumbai Indians","Chennai Super Kings"
336018,2,3,5,"ST Jayasuriya","SR Tendulkar","JA Morkel",0,1,1,0,NA,NA,NA,legbyes,"Mumbai Indians","Chennai Super Kings"
336018,2,4,5,"ST Jayasuriya","SR Tendulkar","MS Gony",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
336018,2,5,4,"ST Jayasuriya","SR Tendulkar","JA Morkel",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
336018,2,6,2,"SR Tendulkar","ST Jayasuriya","L Balaji",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
336018,2,6,3,"SR Tendulkar","ST Jayasuriya","L Balaji",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
336018,2,7,2,"SR Tendulkar","ST Jayasuriya","Joginder Sharma",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
336018,2,8,4,"RV Uthappa","ST Jayasuriya","L Balaji",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
336018,2,9,1,"ST Jayasuriya","RV Uthappa","Joginder Sharma",0,1,1,0,NA,NA,NA,legbyes,"Mumbai Indians","Chennai Super Kings"
336018,2,9,4,"RV Uthappa","ST Jayasuriya","Joginder Sharma",0,2,2,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
336018,2,10,1,"RV Uthappa","ST Jayasuriya","M Muralitharan",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
336019,1,2,3,"SE Marsh","JR Hopes","MM Patel",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Rajasthan Royals"
336019,1,3,5,"SE Marsh","JR Hopes","SR Watson",0,1,1,0,NA,NA,NA,legbyes,"Kings XI Punjab","Rajasthan Royals"
336019,1,16,2,"SE Marsh","Yuvraj Singh","Pankaj Singh",2,1,3,0,NA,NA,NA,noballs,"Kings XI Punjab","Rajasthan Royals"
336019,1,16,3,"SE Marsh","Yuvraj Singh","Pankaj Singh",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Rajasthan Royals"
336019,1,19,2,"SE Marsh","Yuvraj Singh","SR Watson",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Rajasthan Royals"
336019,2,3,3,"Niraj Patel","Younis Khan","S Sreesanth",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Kings XI Punjab"
336019,2,6,3,"SR Watson","Niraj Patel","RR Powar",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Kings XI Punjab"
336019,2,16,1,"M Rawat","YK Pathan","JR Hopes",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Kings XI Punjab"
336019,2,18,3,"M Rawat","D Salunkhe","JR Hopes",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Kings XI Punjab"
336020,1,3,1,"S Dhawan","G Gambhir","RP Singh",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Deccan Chargers"
336020,1,3,6,"G Gambhir","S Dhawan","RP Singh",0,1,1,0,NA,NA,NA,legbyes,"Delhi Daredevils","Deccan Chargers"
336020,1,5,5,"G Gambhir","S Dhawan","PM Sarvesh Kumar",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Deccan Chargers"
336020,1,9,3,"S Dhawan","G Gambhir","Y Venugopal Rao",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Deccan Chargers"
336020,1,14,2,"G Gambhir","S Dhawan","SB Styris",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Deccan Chargers"
336020,1,15,2,"G Gambhir","S Dhawan","PP Ojha",0,1,1,1,stumped,"G Gambhir","AC Gilchrist",wides,"Delhi Daredevils","Deccan Chargers"
336020,1,15,5,"S Dhawan","MF Maharoof","PP Ojha",0,1,1,0,NA,NA,NA,legbyes,"Delhi Daredevils","Deccan Chargers"
336020,1,17,3,"S Dhawan","MF Maharoof","PP Ojha",0,1,1,0,NA,NA,NA,legbyes,"Delhi Daredevils","Deccan Chargers"
336020,2,0,6,"Shahid Afridi","AC Gilchrist","GD McGrath",0,1,1,0,NA,NA,NA,legbyes,"Deccan Chargers","Delhi Daredevils"
336020,2,1,2,"AC Gilchrist","Shahid Afridi","Mohammad Asif",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Delhi Daredevils"
336020,2,3,4,"HH Gibbs","Shahid Afridi","Mohammad Asif",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Delhi Daredevils"
336021,1,1,5,"Salman Butt","A Chopra","A Nehra",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Mumbai Indians"
336021,1,2,3,"Salman Butt","A Chopra","SM Pollock",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Mumbai Indians"
336021,1,3,2,"DJ Hussey","SC Ganguly","A Nehra",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Mumbai Indians"
336021,1,3,7,"DJ Hussey","SC Ganguly","A Nehra",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Mumbai Indians"
336021,1,5,6,"Mohammad Hafeez","SC Ganguly","DJ Bravo",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Mumbai Indians"
336021,1,8,4,"LR Shukla","SC Ganguly","A Nehra",0,1,1,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Mumbai Indians"
336021,1,12,5,"Shoaib Akhtar","AB Agarkar","DJ Thornely",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Mumbai Indians"
336021,1,13,6,"I Sharma","Shoaib Akhtar","DJ Bravo",0,1,1,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Mumbai Indians"
336021,2,0,2,"ST Jayasuriya","SR Tendulkar","Shoaib Akhtar",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Kolkata Knight Riders"
336021,2,1,2,"ST Jayasuriya","RV Uthappa","I Sharma",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Kolkata Knight Riders"
336021,2,1,5,"RV Uthappa","ST Jayasuriya","I Sharma",0,1,1,0,NA,NA,NA,legbyes,"Mumbai Indians","Kolkata Knight Riders"
336021,2,4,1,"ST Jayasuriya","DJ Thornely","AB Agarkar",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Kolkata Knight Riders"
336021,2,4,4,"ST Jayasuriya","DJ Thornely","AB Agarkar",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Kolkata Knight Riders"
336021,2,5,3,"ST Jayasuriya","DJ Thornely","I Sharma",6,1,7,0,NA,NA,NA,noballs,"Mumbai Indians","Kolkata Knight Riders"
336021,2,5,4,"ST Jayasuriya","DJ Thornely","I Sharma",0,4,4,0,NA,NA,NA,legbyes,"Mumbai Indians","Kolkata Knight Riders"
336022,1,0,2,"G Gambhir","V Sehwag","S Sreesanth",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Kings XI Punjab"
336022,1,0,3,"G Gambhir","V Sehwag","S Sreesanth",0,2,2,0,NA,NA,NA,wides,"Delhi Daredevils","Kings XI Punjab"
336022,1,0,7,"V Sehwag","G Gambhir","S Sreesanth",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Kings XI Punjab"
336022,1,4,4,"G Gambhir","V Sehwag","S Sreesanth",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Kings XI Punjab"
336022,1,6,1,"G Gambhir","V Sehwag","RR Powar",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Kings XI Punjab"
336022,1,8,2,"V Sehwag","S Dhawan","RR Powar",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Kings XI Punjab"
336022,1,8,3,"V Sehwag","S Dhawan","RR Powar",0,1,1,0,NA,NA,NA,legbyes,"Delhi Daredevils","Kings XI Punjab"
336022,1,9,2,"TM Dilshan","V Sehwag","VRV Singh",2,1,3,0,NA,NA,NA,noballs,"Delhi Daredevils","Kings XI Punjab"
336022,1,10,3,"V Sehwag","MF Maharoof","JR Hopes",0,1,1,0,NA,NA,NA,legbyes,"Delhi Daredevils","Kings XI Punjab"
336022,2,1,2,"JR Hopes","Yuvraj Singh","PJ Sangwan",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Delhi Daredevils"
336022,2,4,2,"DPMD Jayawardene","LA Pomersbach","V Sehwag",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Delhi Daredevils"
336022,2,6,6,"LA Pomersbach","DPMD Jayawardene","MF Maharoof",0,1,1,0,NA,NA,NA,legbyes,"Kings XI Punjab","Delhi Daredevils"
336022,2,7,4,"LA Pomersbach","DPMD Jayawardene","R Bhatia",0,1,1,0,NA,NA,NA,legbyes,"Kings XI Punjab","Delhi Daredevils"
336023,1,0,2,"GC Smith","SA Asnodkar","Z Khan",0,1,1,0,NA,NA,NA,byes,"Rajasthan Royals","Royal Challengers Bangalore"
336023,1,0,3,"SA Asnodkar","GC Smith","Z Khan",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Royal Challengers Bangalore"
336023,1,1,4,"GC Smith","SA Asnodkar","P Kumar",0,4,4,0,NA,NA,NA,wides,"Rajasthan Royals","Royal Challengers Bangalore"
336023,1,3,5,"GC Smith","SA Asnodkar","P Kumar",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Royal Challengers Bangalore"
336023,1,3,7,"SA Asnodkar","GC Smith","P Kumar",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Royal Challengers Bangalore"
